id_usuario,nombre,correo,telefono,ciudad,departamento,industria,proyecto_activo,seguidores,inversion_total,fecha_registro,nivel_riesgo,edad,genero,experiencia_anios,mentor,tiene_equipo,patente_registrada,premios_ganados,fuente_financiamiento,inversion_angel,inversion_vc,inversion_gobierno,ingresos_mensuales,gastos_mensuales,margen_bruto,clientes_activos,churn_rate,nps_score,tiempo_desarrollo_meses,tecnologia_principal,lenguaje_programacion,base_datos,cloud_provider,usuarios_diarios,sesiones_dia,tiempo_promedio_sesion_min,tasa_conversion,costo_adquisicion,valor_vida_cliente,retorno_inversion,burn_rate,runway_meses,valoracion_actual,ronda_actual,objetivo_ronda,equity_ofrecido,pitch_deck_url,video_pitch_url,estado_validacion
432,Claudia Hernández,ramirezantonio@example.com,(+57) 313 423 57 69,Bogotá,Antioquia,E-commerce,False,4198,313214.13,2023-02-07,Medio,45,F,2,True,False,False,2,VC,85562.08,327056.84,147953.5,435065.29,338327.57,15.37,1146,28.39,-61,31,IA,Rust,Firebase,AWS,3702,7202,27.13,6.27,111.08,6678.53,304.79,69459.23,13,24515331.96,Pre-semilla,998559.38,25.82,https://conecta-crece.com/pitch/432,https://youtube.com/watch?v=pitch432,Escalando
433,Paola Gil Cruz,jmendoza@example.org,(+57)3087688834,Bogotá,Atlántico,Healthtech,True,8944,686657.58,2023-08-04,Alto,25,M,20,False,True,True,2,VC,214427.46,136053.34,77322.6,497170.65,391561.25,32.75,4467,15.59,-63,20,IoT,JavaScript,MongoDB,Google Cloud,2513,213,2.04,13.85,353.0,6380.26,7.11,11566.74,28,22083025.41,Serie A,2595233.51,6.67,https://conecta-crece.com/pitch/433,https://youtube.com/watch?v=pitch433,Escalando
434,Laura Velasco Restrepo,martha36@example.org,+57 314 895 53 70,Medellín,Valle del Cauca,Healthtech,False,5939,348613.68,2023-10-03,Medio,38,F,14,True,True,False,5,Bootstrapped,142533.43,433678.76,90067.29,392354.83,43575.53,54.93,2625,7.99,52,10,Móvil,Rust,Firebase,Azure,4424,12067,12.19,9.52,293.85,9882.9,240.23,78759.07,6,15373145.06,Serie A,2432142.25,22.58,https://conecta-crece.com/pitch/434,https://youtube.com/watch?v=pitch434,Escalando
435,Tatiana Moreno,danielpineda@example.net,328 431 29 95,Barranquilla,Antioquia,Healthtech,False,3860,109130.86,2024-05-30,Medio,24,M,24,False,False,True,2,Angel,271367.57,582149.09,129739.5,296604.05,65763.43,26.48,4653,23.98,-62,10,IoT,Go,MySQL,DigitalOcean,1297,14463,17.43,14.76,263.37,5195.37,-22.84,59917.04,16,8472384.0,Pre-semilla,271671.4,7.92,https://conecta-crece.com/pitch/435,https://youtube.com/watch?v=pitch435,MVP
436,Óscar David Rodríguez,sandratorres@example.org,(+57) 322 170 26 61,Bogotá,Cundinamarca,Fintech,False,7608,233869.35,2024-01-20,Medio,49,F,4,True,True,False,5,Gobierno,36510.81,383418.72,163565.97,95486.06,153979.39,16.51,505,27.6,-40,21,IA,JavaScript,MySQL,AWS,3963,4547,13.21,11.39,429.55,6450.99,57.24,34386.35,23,41619670.54,Pre-semilla,222602.58,9.96,https://conecta-crece.com/pitch/436,https://youtube.com/watch?v=pitch436,Idea
437,Lucía María Guerrero Hernández,morenoerika@example.com,573184994194,Barranquilla,Antioquia,Fintech,False,4620,459758.84,2025-02-03,Medio,43,Otro,19,False,False,True,2,Bootstrapped,270881.82,32254.04,86570.17,448546.51,156461.67,28.81,604,1.38,65,28,IA,Java,MySQL,AWS,1851,4643,1.05,6.98,168.73,4048.35,399.87,92049.25,20,38644053.63,Serie B,257690.44,20.38,https://conecta-crece.com/pitch/437,https://youtube.com/watch?v=pitch437,Producto
438,José Antonio Leal,merygarcia@example.com,3172270447,Medellín,Atlántico,Agrotech,True,4870,774140.55,2023-07-02,Alto,31,F,18,False,True,False,4,Gobierno,235473.49,369568.14,107987.12,279457.0,208399.57,54.47,969,14.7,74,34,IoT,Python,MongoDB,AWS,3049,13173,18.15,3.12,232.23,867.59,199.96,40820.18,18,6412559.47,Pre-semilla,706870.2,27.03,https://conecta-crece.com/pitch/438,https://youtube.com/watch?v=pitch438,Producto
439,Luz Esther Bautista,diana47@example.com,4568897,Bucaramanga,Antioquia,Agrotech,True,5009,457279.37,2022-11-14,Medio,27,Otro,1,False,True,True,3,VC,100684.32,220048.21,191467.38,230824.75,183201.73,59.42,1130,15.16,-2,14,Web,Python,PostgreSQL,Azure,762,9990,21.67,6.34,77.51,2736.08,39.5,62300.06,33,16779944.58,Pre-semilla,2273931.55,25.28,https://conecta-crece.com/pitch/439,https://youtube.com/watch?v=pitch439,Producto
440,Edith Nelly Moreno Lozano,ochoacarmen@example.net,(+57) 321 047 53 27,Cali,Valle del Cauca,Edtech,True,9119,722401.06,2024-03-10,Alto,44,Otro,10,False,False,True,2,Gobierno,233850.69,88493.33,168984.37,71626.43,337949.98,35.7,0,21.6,-96,6,Web,Go,PostgreSQL,Azure,3368,4527,28.57,7.16,113.52,1446.52,416.19,49650.26,14,25204624.27,Serie A,4442749.6,27.14,https://conecta-crece.com/pitch/440,https://youtube.com/watch?v=pitch440,Producto
441,Lucía Suárez Contreras,renteriasandra@example.net,(+57)3214194757,Bogotá,Atlántico,E-commerce,True,2686,10031.58,2025-01-16,Bajo,38,Otro,15,True,True,True,3,Bootstrapped,116845.82,653772.27,184839.2,397625.81,149758.14,43.7,482,23.8,43,6,Web,Python,MongoDB,AWS,1468,13845,14.45,12.21,490.72,6603.68,123.24,45603.35,5,37219021.93,Semilla,4737671.15,26.55,https://conecta-crece.com/pitch/441,https://youtube.com/watch?v=pitch441,Escalando
442,Álvaro Reinaldo Mendoza Hurtado,romerosara@example.com,303 906 95 28,Cartagena,Antioquia,Edtech,True,587,57973.91,2023-03-08,Bajo,51,M,14,False,True,True,3,VC,271815.29,580983.97,130729.16,438751.02,229941.8,31.86,2680,21.27,-42,12,IoT,Rust,Firebase,DigitalOcean,4868,9118,17.62,13.05,211.94,1401.9,91.4,95872.24,10,20729638.19,Pre-semilla,4798714.02,24.83,https://conecta-crece.com/pitch/442,https://youtube.com/watch?v=pitch442,MVP
443,Delia Álvarez,monicacastro@example.com,573010633533,Medellín,Valle del Cauca,IA,True,3543,977517.19,2024-02-02,Alto,26,M,9,False,True,True,2,Crowdfunding,199196.35,282297.18,136920.47,35291.65,357046.82,24.93,2948,13.7,34,18,IA,JavaScript,Firebase,AWS,3332,14143,8.92,8.41,29.07,4349.74,56.57,57055.6,19,44560687.95,Semilla,2758454.22,29.19,https://conecta-crece.com/pitch/443,https://youtube.com/watch?v=pitch443,Producto
444,Beatriz Stella Villa,sanchezalejandra@example.net,+57 322 254 54 36,Barranquilla,Valle del Cauca,Agrotech,True,8900,801200.92,2024-02-03,Alto,25,F,11,True,False,False,2,Bootstrapped,118042.06,314289.95,67112.71,40950.75,384399.64,21.16,4624,6.3,-98,5,IoT,Java,MongoDB,AWS,358,8103,19.24,4.99,23.5,9902.12,5.94,27189.25,8,49839391.96,Serie B,3905600.44,28.54,https://conecta-crece.com/pitch/444,https://youtube.com/watch?v=pitch444,Idea
445,Manuel Rodríguez Sandoval,castanoalba@example.com,(+57) 304 481 68 20,Bucaramanga,Cundinamarca,Edtech,False,4882,603021.88,2024-01-26,Alto,50,Otro,13,True,True,True,5,Bootstrapped,121836.87,434687.76,183875.45,158248.39,368030.91,28.76,681,20.8,-100,8,Móvil,JavaScript,Firebase,Azure,4645,5874,26.29,1.36,87.38,4235.04,396.85,92302.42,8,16043426.25,Serie A,1112263.97,22.99,https://conecta-crece.com/pitch/445,https://youtube.com/watch?v=pitch445,MVP
446,Liliana Laura Sarmiento Castro,gpena@example.net,+573219912585,Cali,Valle del Cauca,Agrotech,False,574,906973.07,2024-07-11,Alto,50,F,2,False,True,False,5,Angel,253357.44,324586.91,110148.91,465444.41,283552.16,51.29,2999,19.67,-41,7,Web,Python,Firebase,Azure,1781,5001,23.41,0.68,348.11,5831.88,-48.35,38079.93,5,43926515.18,Serie B,275755.3,20.29,https://conecta-crece.com/pitch/446,https://youtube.com/watch?v=pitch446,Producto
447,Johan Jhon Arboleda,daniel67@example.com,(+57)3231545602,Cartagena,Valle del Cauca,SaaS,True,3677,69087.42,2025-06-25,Bajo,43,Otro,20,True,False,False,1,VC,205807.41,238327.33,9140.92,194573.25,14076.46,38.53,3988,17.51,47,3,Web,Go,Firebase,AWS,613,8977,12.22,6.87,138.76,7805.11,442.49,99631.01,35,13426088.5,Semilla,3597449.41,28.91,https://conecta-crece.com/pitch/447,https://youtube.com/watch?v=pitch447,MVP
448,María Teresa Cano Orozco,lopezmaria@example.org,+573287814735,Cali,Valle del Cauca,E-commerce,False,3736,572424.62,2022-12-06,Alto,23,M,13,False,False,False,1,VC,98427.52,152576.35,126576.62,414392.69,29893.11,24.88,3108,10.08,-67,28,Móvil,Java,MySQL,DigitalOcean,4411,4194,6.33,1.39,101.52,9475.55,336.35,19197.9,17,15454991.94,Pre-semilla,395232.83,23.43,https://conecta-crece.com/pitch/448,https://youtube.com/watch?v=pitch448,Idea
449,Dina Ramírez,pulidocamilo@example.net,57 314 481 65 96,Bucaramanga,Atlántico,IA,True,5885,573461.09,2025-07-13,Alto,37,M,21,False,False,True,0,Angel,265919.53,81653.78,76805.22,222591.83,317995.66,53.14,53,9.17,73,24,Blockchain,Java,Firebase,Azure,4643,14121,6.4,2.98,371.1,7733.55,121.43,42547.93,17,47667237.69,Semilla,2124447.34,25.1,https://conecta-crece.com/pitch/449,https://youtube.com/watch?v=pitch449,MVP
450,Patricia Olga Montoya Gómez,murillojose@example.org,+573068685360,Bucaramanga,Antioquia,Agrotech,False,5845,798352.81,2025-05-13,Alto,55,M,3,False,False,False,0,Crowdfunding,37824.7,635131.63,22906.89,400775.4,336868.01,25.8,4511,1.18,-52,30,Móvil,Python,PostgreSQL,AWS,2898,14878,27.4,11.89,265.9,9107.62,347.53,70207.57,9,21743369.01,Pre-semilla,2540507.81,10.29,https://conecta-crece.com/pitch/450,https://youtube.com/watch?v=pitch450,Producto
451,María López,daniel24@example.net,(+57) 318 729 43 41,Cartagena,Cundinamarca,SaaS,False,9372,335654.17,2025-02-13,Medio,51,Otro,16,True,True,False,4,Crowdfunding,13337.12,35240.75,198483.06,170495.02,95144.21,47.45,4946,25.88,-83,27,IoT,JavaScript,Firebase,Google Cloud,4180,4543,10.62,13.29,434.45,6607.83,497.49,18119.7,33,8209427.47,Pre-semilla,929279.69,10.34,https://conecta-crece.com/pitch/451,https://youtube.com/watch?v=pitch451,Producto
452,Lucy María Betancur,palacioskaterine@example.net,(+57)3264205089,Bucaramanga,Antioquia,Edtech,True,1019,538971.3,2022-11-07,Alto,38,M,9,False,False,False,5,Angel,219342.68,647188.33,172050.86,374138.55,27162.77,78.18,2948,17.74,81,15,Web,JavaScript,MySQL,Google Cloud,305,10408,7.03,1.24,469.18,6989.2,70.46,17464.05,31,24951548.39,Semilla,3492490.37,7.58,https://conecta-crece.com/pitch/452,https://youtube.com/watch?v=pitch452,Producto
453,Elkin Fernando Tamayo,edwincaicedo@example.com,+573041118963,Bogotá,Antioquia,E-commerce,True,6897,719263.07,2023-08-18,Alto,43,M,14,False,False,True,0,Bootstrapped,103330.3,555133.04,46161.82,414260.23,183201.69,34.91,4788,3.78,37,17,Móvil,Python,MySQL,Google Cloud,4910,1488,13.06,13.31,346.04,7448.73,208.32,40921.41,5,43043970.2,Semilla,2931099.49,28.89,https://conecta-crece.com/pitch/453,https://youtube.com/watch?v=pitch453,MVP
454,Diana Mena Tovar,sromero@example.com,3892226,Bogotá,Valle del Cauca,Edtech,False,1145,123734.98,2025-06-29,Medio,46,F,6,True,True,True,0,Gobierno,146054.36,350761.05,73378.5,279032.84,147934.9,68.89,3221,14.35,92,5,Blockchain,JavaScript,Firebase,Google Cloud,699,9364,15.85,6.21,187.22,3101.65,107.82,77491.37,19,15095104.44,Pre-semilla,2232827.59,15.79,https://conecta-crece.com/pitch/454,https://youtube.com/watch?v=pitch454,MVP
455,José Jorge Zuluaga,zrengifo@example.com,+57 602 382 24 44,Cartagena,Antioquia,SaaS,True,9348,686433.52,2024-01-03,Alto,48,F,1,False,False,True,3,Angel,38842.73,118260.31,26937.93,441150.04,47694.48,30.69,1203,8.42,5,11,IA,Rust,MongoDB,Azure,1249,1681,20.7,12.83,321.75,9554.1,243.59,51834.27,9,37021274.22,Serie B,780218.59,11.0,https://conecta-crece.com/pitch/455,https://youtube.com/watch?v=pitch455,Producto
456,Francisco Quintero Patiño,alvaro48@example.net,01 8008 822 086,Bucaramanga,Cundinamarca,SaaS,False,4369,907902.67,2024-05-02,Alto,36,M,18,False,True,True,5,VC,284170.41,681875.82,37331.8,183451.02,23795.19,47.21,1842,8.12,-49,5,Móvil,Python,MySQL,Azure,4343,8203,12.76,5.92,362.2,3760.97,206.8,74137.6,20,25019036.47,Serie B,2036814.33,22.8,https://conecta-crece.com/pitch/456,https://youtube.com/watch?v=pitch456,Producto
457,Edilson Juan Barrera,camila17@example.net,018003842251,Bucaramanga,Valle del Cauca,Edtech,False,3980,723136.96,2022-12-22,Alto,49,F,19,False,False,False,3,Crowdfunding,233076.22,267615.44,161378.66,216023.1,362453.15,18.85,1450,10.95,-6,4,IoT,Python,MongoDB,Azure,4171,1454,24.63,3.19,205.56,1511.69,382.59,40265.49,27,19914036.91,Serie B,949533.09,26.34,https://conecta-crece.com/pitch/457,https://youtube.com/watch?v=pitch457,MVP
458,Emiro Wilson Herrera Álvarez,claudiasalazar@example.net,6088549174,Cali,Antioquia,Edtech,False,9692,18478.51,2022-11-12,Bajo,29,F,6,False,True,False,0,VC,195199.55,408464.85,49562.47,448733.05,376430.69,67.16,2465,23.53,-21,16,Web,Go,Firebase,Google Cloud,3761,3722,4.02,13.66,452.8,396.88,305.09,74432.71,34,47013319.39,Serie A,4602775.11,8.55,https://conecta-crece.com/pitch/458,https://youtube.com/watch?v=pitch458,Idea
459,Antonio Jaime Córdoba Delgado,claudiavasquez@example.org,(+57) 325 450 58 51,Bucaramanga,Atlántico,Fintech,False,5265,84003.82,2025-03-07,Bajo,32,M,12,False,True,False,4,Gobierno,77928.48,590899.07,130097.37,339677.59,20204.88,44.81,1340,26.22,73,4,IoT,Go,MongoDB,Google Cloud,1833,14846,13.9,7.07,292.88,4063.02,128.15,22888.53,32,269924.28,Serie A,4559582.36,21.14,https://conecta-crece.com/pitch/459,https://youtube.com/watch?v=pitch459,Idea
460,Diego Vallejo,xcastrillon@example.com,573144391828,Bucaramanga,Valle del Cauca,IA,True,7247,925375.37,2024-03-14,Alto,26,M,12,False,True,True,0,Angel,145153.48,477692.91,145897.64,33790.58,75174.39,42.42,1596,4.48,-94,22,Móvil,Rust,MySQL,Google Cloud,3270,8688,24.38,10.56,252.24,1728.34,-30.7,16554.2,27,31159475.2,Serie A,3560477.14,17.95,https://conecta-crece.com/pitch/460,https://youtube.com/watch?v=pitch460,Escalando
461,Miguel Juan Díaz,gabriel00@example.net,(+57)3273657740,Bucaramanga,Cundinamarca,E-commerce,True,9480,180130.21,2023-02-22,Medio,53,M,12,True,False,False,5,Angel,272863.38,103851.02,30155.26,346919.28,326020.88,25.88,1557,26.92,54,14,Web,Java,MongoDB,DigitalOcean,1829,12829,11.27,2.37,217.38,962.37,142.5,8302.05,28,4672737.97,Pre-semilla,2778574.03,16.48,https://conecta-crece.com/pitch/461,https://youtube.com/watch?v=pitch461,MVP
462,Yesid Duque Loaiza,rquintero@example.org,57 317 844 40 89,Barranquilla,Cundinamarca,IA,True,3325,392144.51,2023-06-05,Medio,46,M,4,True,False,True,1,Gobierno,29933.0,451364.31,190430.04,490261.54,89526.74,77.39,4589,19.33,-54,8,Blockchain,Go,MongoDB,Azure,3307,7859,6.81,6.92,138.7,1536.97,488.82,96596.38,12,7167556.4,Semilla,4602231.1,17.71,https://conecta-crece.com/pitch/462,https://youtube.com/watch?v=pitch462,Idea
463,Yuliana Córdoba,parteaga@example.com,+57 319 790 91 72,Cali,Valle del Cauca,Edtech,False,9228,755609.41,2024-11-21,Alto,31,Otro,22,True,True,False,3,Bootstrapped,113108.08,574737.02,123586.49,496535.98,85056.56,55.93,3191,8.03,62,33,Móvil,Python,MySQL,AWS,2234,6521,20.83,7.63,61.23,2439.52,217.06,34949.25,22,38631293.44,Serie A,785060.89,27.21,https://conecta-crece.com/pitch/463,https://youtube.com/watch?v=pitch463,Idea
464,María Bautista Sánchez,nury54@example.org,(+57) 301 678 30 75,Barranquilla,Antioquia,Agrotech,True,8384,223652.78,2024-07-17,Medio,40,Otro,13,True,False,False,3,Bootstrapped,94149.29,193794.2,95228.78,181404.53,101169.68,15.09,1427,28.17,68,7,IA,Python,Firebase,Azure,599,1289,17.42,13.82,177.69,4339.83,-40.7,93667.8,8,28853975.64,Serie B,2982504.1,10.29,https://conecta-crece.com/pitch/464,https://youtube.com/watch?v=pitch464,Producto
465,Juliana Yulieth Orozco González,enriquesalcedo@example.com,+573044784979,Barranquilla,Valle del Cauca,IA,True,1036,453604.99,2023-04-26,Medio,52,M,5,True,False,True,3,Angel,199999.06,49784.45,173375.44,248569.07,55073.34,56.31,1226,9.92,-49,18,Blockchain,Rust,Firebase,DigitalOcean,4367,9302,19.77,6.39,287.53,5279.88,68.59,20672.5,34,44670498.51,Semilla,445519.47,20.05,https://conecta-crece.com/pitch/465,https://youtube.com/watch?v=pitch465,MVP
466,Eduardo Bedoya,gjaramillo@example.net,+57 310 587 67 95,Bucaramanga,Atlántico,SaaS,True,7592,136192.35,2025-08-27,Medio,43,Otro,19,False,False,False,1,Angel,282211.39,479456.46,180021.84,349443.51,124059.94,18.07,751,19.27,-3,24,IA,JavaScript,MySQL,Azure,1498,3840,4.62,1.16,69.32,785.61,413.19,78586.6,34,40396955.48,Serie A,4966277.22,19.08,https://conecta-crece.com/pitch/466,https://youtube.com/watch?v=pitch466,Escalando
467,Martha Sánchez,wvelez@example.net,+576086853790,Cali,Atlántico,Fintech,True,69,800543.19,2025-06-12,Alto,30,F,18,False,False,False,2,Crowdfunding,199614.38,304680.91,80182.74,286625.53,237559.87,74.64,729,13.17,-49,27,IA,Go,MySQL,Azure,2718,561,1.67,4.04,164.22,2283.85,59.55,60942.01,27,48755069.57,Serie B,3101470.57,29.07,https://conecta-crece.com/pitch/467,https://youtube.com/watch?v=pitch467,Escalando
468,Andrea Pardo Bustamante,uchaparro@example.net,(+57)6076886082,Bucaramanga,Valle del Cauca,Edtech,False,3699,83682.79,2024-12-20,Bajo,42,M,2,False,False,True,1,VC,104929.37,113058.4,32220.46,207349.21,83182.93,30.98,641,25.75,57,21,IoT,Rust,MongoDB,DigitalOcean,2866,4635,13.0,6.8,156.28,3371.04,93.95,90607.02,21,37291919.04,Serie A,3559731.57,24.64,https://conecta-crece.com/pitch/468,https://youtube.com/watch?v=pitch468,Producto
469,Alejandro Acevedo Gómez,ecastro@example.net,6044968499,Barranquilla,Antioquia,IA,True,4284,613926.78,2023-06-22,Alto,39,Otro,15,False,True,False,3,VC,5152.86,531349.33,167354.3,350104.49,69197.87,25.72,4860,10.52,7,11,IoT,Go,PostgreSQL,Azure,827,4102,5.57,14.53,498.88,7626.46,195.05,10814.37,14,5845662.1,Serie B,3820334.4,16.97,https://conecta-crece.com/pitch/469,https://youtube.com/watch?v=pitch469,Producto
470,Natalia Alexandra Orozco,jose69@example.org,6053524498,Cartagena,Valle del Cauca,Edtech,False,6813,899741.59,2024-09-01,Alto,45,F,16,True,True,True,1,Bootstrapped,12873.22,194696.37,86567.46,152888.95,371617.04,20.39,1830,17.43,-93,12,IA,Python,PostgreSQL,AWS,1681,12043,26.05,5.33,202.81,3626.77,338.84,42202.6,24,29159278.92,Serie B,4821019.69,18.88,https://conecta-crece.com/pitch/470,https://youtube.com/watch?v=pitch470,Escalando
471,Javier Ramos Arroyo,emedina@example.com,3140431456,Bogotá,Antioquia,Fintech,False,5956,970998.09,2025-07-01,Alto,41,M,9,False,False,False,1,Bootstrapped,21743.69,654184.18,110146.01,24980.91,82517.66,72.32,1560,25.04,-60,11,Web,JavaScript,PostgreSQL,Azure,3757,4816,6.31,6.4,331.45,285.29,77.59,47822.41,29,25271291.3,Serie B,3918083.21,18.51,https://conecta-crece.com/pitch/471,https://youtube.com/watch?v=pitch471,Idea
472,Libia Gómez Carrillo,restrepofabio@example.net,57 328 186 04 69,Bucaramanga,Valle del Cauca,SaaS,True,9373,37506.19,2025-04-07,Bajo,39,F,25,True,True,True,5,Gobierno,131446.25,200232.46,93163.24,94973.5,15785.92,24.55,2609,2.69,-42,26,Web,JavaScript,PostgreSQL,Azure,3468,6423,10.81,7.0,175.02,8734.19,457.25,20150.89,15,6760480.68,Semilla,3136861.99,10.84,https://conecta-crece.com/pitch/472,https://youtube.com/watch?v=pitch472,MVP
473,Francisco Sanabria,fernando21@example.net,57 317 979 12 78,Cali,Atlántico,E-commerce,True,3581,21160.51,2022-12-25,Bajo,35,M,8,True,True,True,2,Gobierno,140533.81,47404.57,138451.6,335493.43,171568.29,41.94,87,13.69,9,12,Blockchain,Rust,MongoDB,Azure,2050,14743,22.7,3.02,324.46,2185.03,-6.97,90833.59,17,36762334.47,Serie A,4089520.43,9.27,https://conecta-crece.com/pitch/473,https://youtube.com/watch?v=pitch473,Idea
474,Javier Hernández Mosquera,bvasquez@example.com,+573106227480,Bucaramanga,Antioquia,Fintech,True,8900,220700.9,2025-08-23,Medio,40,F,3,True,True,False,5,Angel,287283.55,463342.18,26480.55,27007.48,149821.31,40.75,3388,27.57,-34,32,Web,Go,Firebase,Azure,2143,6801,4.07,11.91,304.35,8636.43,459.11,9754.41,26,32026956.59,Semilla,2707273.54,28.01,https://conecta-crece.com/pitch/474,https://youtube.com/watch?v=pitch474,MVP
475,Wilson López García,fmartinez@example.org,(+57)6014975326,Barranquilla,Antioquia,Healthtech,True,2997,789676.69,2024-09-20,Alto,31,F,20,True,False,False,3,Crowdfunding,84524.23,178305.72,101426.65,370009.3,378904.0,43.98,1537,14.09,96,7,Móvil,Python,PostgreSQL,AWS,714,792,4.46,7.14,261.62,2433.49,140.66,70394.2,29,40386386.6,Pre-semilla,3364567.7,27.27,https://conecta-crece.com/pitch/475,https://youtube.com/watch?v=pitch475,Idea
476,Geraldine Pérez Núñez,deyaniraordonez@example.com,573109792568,Bogotá,Atlántico,Healthtech,True,3745,457142.53,2023-09-09,Medio,31,F,4,False,False,True,4,VC,220565.6,628179.92,21878.39,51909.81,70860.75,73.37,3176,22.7,-37,17,IoT,Go,PostgreSQL,Google Cloud,185,5929,25.86,2.67,65.36,1843.86,323.52,70084.43,19,29596020.07,Serie B,4257487.02,9.81,https://conecta-crece.com/pitch/476,https://youtube.com/watch?v=pitch476,MVP
477,Víctor Rincón,hernan96@example.net,(+57) 305 816 07 12,Bogotá,Antioquia,Edtech,False,4873,741337.72,2023-02-13,Alto,41,F,1,False,False,False,0,VC,139387.48,563107.64,2064.88,187721.32,273500.13,63.62,2861,3.07,96,23,Móvil,Go,Firebase,Azure,1498,6528,13.39,10.04,88.38,8788.72,357.59,44340.91,20,9330827.73,Serie B,2397118.24,24.87,https://conecta-crece.com/pitch/477,https://youtube.com/watch?v=pitch477,MVP
478,Armando Mendoza Manrique,lescobar@example.com,+573002753588,Cartagena,Antioquia,Fintech,False,1369,912488.29,2023-03-05,Alto,47,F,18,True,True,True,0,VC,171811.39,649212.51,30181.88,143632.93,29277.28,74.68,3362,7.33,-62,23,IA,Rust,Firebase,Google Cloud,3580,4023,14.43,10.94,85.54,4145.19,404.67,73658.39,14,2232995.45,Serie B,426189.05,21.58,https://conecta-crece.com/pitch/478,https://youtube.com/watch?v=pitch478,Idea
479,Carlos Sierra Sánchez,ecastillo@example.net,018001433447,Cartagena,Valle del Cauca,Fintech,True,3404,648075.6,2024-02-20,Alto,28,M,21,True,True,False,4,Crowdfunding,255500.3,157114.67,171107.83,33051.94,257232.59,22.37,1243,3.74,-56,7,IA,Java,MySQL,Azure,4419,2537,26.22,8.38,272.53,9915.2,113.87,5801.43,10,26588831.08,Serie A,2803546.49,6.46,https://conecta-crece.com/pitch/479,https://youtube.com/watch?v=pitch479,Producto
